,invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,revenue,net_profit,region
7104,7105,WALM009,Plano,Home and lifestyle,53.0,2.0,2021-12-22,1900-01-01 17:16:00,Credit card,5.0,0.48,106.0,50.88,DFW Metroplex
7105,7106,WALM030,Richardson,Fashion accessories,20.0,2.0,2020-05-12,1900-01-01 16:37:00,Credit card,5.0,0.48,40.0,19.2,DFW Metroplex
7106,7107,WALM032,Tyler,Home and lifestyle,60.0,3.0,2022-11-27,1900-01-01 19:46:00,Credit card,3.0,0.48,180.0,86.4,East Texas
7107,7108,WALM030,Richardson,Fashion accessories,63.0,1.0,2020-05-12,1900-01-01 19:11:00,Credit card,5.0,0.48,63.0,30.24,DFW Metroplex
7108,7109,WALM030,Richardson,Home and lifestyle,83.0,2.0,2020-11-13,1900-01-01 16:24:00,Credit card,6.0,0.48,166.0,79.68,DFW Metroplex
7109,7110,WALM035,San Angelo,Fashion accessories,53.0,2.0,2022-12-12,1900-01-01 19:00:00,Credit card,3.0,0.48,106.0,50.88,West Texas
7110,7111,WALM084,Schertz,Home and lifestyle,71.0,3.0,2020-12-13,1900-01-01 17:50:00,Credit card,7.0,0.33,213.0,70.29,Central Texas
7111,7112,WALM009,Plano,Fashion accessories,23.0,1.0,2020-04-11,1900-01-01 21:00:00,Credit card,3.0,0.48,23.0,11.04,DFW Metroplex
7112,7113,WALM074,Weslaco,Home and lifestyle,52.0,2.0,2020-12-23,1900-01-01 19:49:00,Credit card,6.0,0.33,104.0,34.32,South Texas
7113,7114,WALM056,Rowlett,Fashion accessories,71.0,1.0,2021-11-22,1900-01-01 15:25:00,Credit card,3.0,0.33,71.0,23.43,DFW Metroplex
7114,7115,WALM082,Weslaco,Home and lifestyle,76.0,1.0,2022-12-14,1900-01-01 15:41:00,Credit card,5.0,0.33,76.0,25.08,South Texas
7115,7116,WALM082,Weslaco,Fashion accessories,33.0,1.0,2023-12-18,1900-01-01 15:10:00,Credit card,4.0,0.33,33.0,10.89,South Texas
7116,7117,WALM099,Weatherford,Home and lifestyle,58.0,1.0,2023-11-16,1900-01-01 17:43:00,Credit card,6.0,0.18,58.0,10.44,DFW Metroplex
7117,7118,WALM084,Schertz,Fashion accessories,58.0,2.0,2022-11-21,1900-01-01 15:23:00,Credit card,3.0,0.33,116.0,38.28,Central Texas
7118,7119,WALM058,Port Arthur,Home and lifestyle,65.0,3.0,2023-01-11,1900-01-01 18:13:00,Credit card,5.0,0.33,195.0,64.35,Greater Houston
7119,7120,WALM074,Weslaco,Fashion accessories,44.0,3.0,2020-04-12,1900-01-01 19:57:00,Credit card,7.0,0.33,132.0,43.56,South Texas
7120,7121,WALM065,Texas City,Home and lifestyle,25.0,1.0,2023-03-11,1900-01-01 15:37:00,Credit card,7.0,0.33,25.0,8.25,Greater Houston
7121,7122,WALM009,Plano,Fashion accessories,77.0,1.0,2020-12-25,1900-01-01 18:56:00,Credit card,3.0,0.48,77.0,36.96,DFW Metroplex
7122,7123,WALM073,Seguin,Home and lifestyle,55.0,1.0,2020-12-16,1900-01-01 19:59:00,Credit card,7.0,0.33,55.0,18.15,Central Texas
7123,7124,WALM025,Waco,Fashion accessories,24.0,1.0,2023-08-12,1900-01-01 17:44:00,Credit card,3.0,0.48,24.0,11.52,Central Texas
7124,7125,WALM056,Rowlett,Home and lifestyle,25.0,2.0,2021-10-11,1900-01-01 15:58:00,Credit card,6.0,0.33,50.0,16.5,DFW Metroplex
7125,7126,WALM054,Sherman,Fashion accessories,65.0,1.0,2022-12-12,1900-01-01 19:14:00,Credit card,5.0,0.21,65.0,13.65,DFW Metroplex
7126,7127,WALM099,Weatherford,Home and lifestyle,15.0,1.0,2020-11-29,1900-01-01 16:09:00,Credit card,7.0,0.18,15.0,2.7,DFW Metroplex
7127,7128,WALM046,Temple,Fashion accessories,85.0,3.0,2023-04-11,1900-01-01 18:10:00,Credit card,6.0,0.48,255.0,122.4,Central Texas
7128,7129,WALM030,Richardson,Home and lifestyle,24.0,2.0,2022-12-16,1900-01-01 19:21:00,Credit card,7.0,0.48,48.0,23.04,DFW Metroplex
7129,7130,WALM055,Waxahachie,Fashion accessories,73.0,2.0,2023-11-27,1900-01-01 18:58:00,Credit card,4.0,0.33,146.0,48.18,DFW Metroplex
7130,7131,WALM029,Round Rock,Home and lifestyle,69.0,3.0,2022-11-20,1900-01-01 18:32:00,Credit card,3.0,0.48,207.0,99.36,Central Texas
7131,7132,WALM032,Tyler,Fashion accessories,46.0,2.0,2020-12-30,1900-01-01 17:47:00,Credit card,6.0,0.48,92.0,44.16,East Texas
7132,7133,WALM003,San Antonio,Home and lifestyle,70.0,3.0,2021-12-19,1900-01-01 15:13:00,Credit card,7.0,0.48,210.0,100.8,Central Texas
7133,7134,WALM054,Sherman,Fashion accessories,24.0,3.0,2023-10-12,1900-01-01 17:15:00,Credit card,3.0,0.21,72.0,15.12,DFW Metroplex
7134,7135,WALM046,Temple,Home and lifestyle,29.0,2.0,2023-12-14,1900-01-01 15:01:00,Credit card,5.0,0.48,58.0,27.84,Central Texas
7135,7136,WALM075,San Marcos,Fashion accessories,60.0,1.0,2023-09-11,1900-01-01 17:04:00,Credit card,7.0,0.33,60.0,19.8,Central Texas
7136,7137,WALM038,Sugar Land,Home and lifestyle,59.0,2.0,2021-01-11,1900-01-01 20:43:00,Credit card,5.0,0.48,118.0,56.64,Central Texas
7137,7138,WALM009,Plano,Fashion accessories,69.0,3.0,2021-01-12,1900-01-01 18:57:00,Credit card,6.0,0.48,207.0,99.36,DFW Metroplex
7138,7139,WALM074,Weslaco,Home and lifestyle,40.0,2.0,2021-11-28,1900-01-01 19:21:00,Credit card,3.0,0.33,80.0,26.4,South Texas
7139,7140,WALM084,Schertz,Fashion accessories,48.0,3.0,2023-04-11,1900-01-01 16:22:00,Credit card,4.0,0.33,144.0,47.52,Central Texas
7140,7141,WALM074,Weslaco,Home and lifestyle,15.0,2.0,2023-11-22,1900-01-01 18:06:00,Credit card,3.0,0.33,30.0,9.9,South Texas
7141,7142,WALM058,Port Arthur,Fashion accessories,70.0,2.0,2021-11-27,1900-01-01 17:39:00,Credit card,4.0,0.33,140.0,46.2,Greater Houston
7142,7143,WALM055,Waxahachie,Home and lifestyle,61.0,3.0,2022-12-20,1900-01-01 19:29:00,Credit card,4.0,0.33,183.0,60.39,DFW Metroplex
7143,7144,WALM082,Weslaco,Fashion accessories,42.0,2.0,2022-12-31,1900-01-01 20:46:00,Credit card,4.0,0.33,84.0,27.72,South Texas
7144,7145,WALM050,Victoria,Home and lifestyle,20.0,3.0,2020-11-27,1900-01-01 18:09:00,Ewallet,3.0,0.48,60.0,28.8,Central Texas
7145,7146,WALM035,San Angelo,Fashion accessories,16.0,3.0,2020-12-17,1900-01-01 20:15:00,Credit card,4.0,0.48,48.0,23.04,West Texas
7146,7147,WALM056,Rowlett,Home and lifestyle,60.0,3.0,2023-11-11,1900-01-01 20:28:00,Credit card,4.0,0.33,180.0,59.4,DFW Metroplex
7147,7148,WALM025,Waco,Fashion accessories,17.0,3.0,2023-11-20,1900-01-01 17:15:00,Credit card,7.0,0.48,51.0,24.48,Central Texas
7148,7149,WALM075,San Marcos,Home and lifestyle,45.0,3.0,2023-10-11,1900-01-01 16:15:00,Credit card,4.0,0.33,135.0,44.55,Central Texas
7149,7150,WALM073,Seguin,Fashion accessories,53.0,2.0,2021-12-22,1900-01-01 19:04:00,Credit card,5.0,0.33,106.0,34.98,Central Texas
7150,7151,WALM054,Sherman,Home and lifestyle,81.0,3.0,2020-11-27,1900-01-01 16:02:00,Credit card,6.0,0.21,243.0,51.03,DFW Metroplex
7151,7152,WALM025,Waco,Fashion accessories,65.0,1.0,2023-05-12,1900-01-01 16:02:00,Credit card,4.0,0.48,65.0,31.2,Central Texas
7152,7153,WALM032,Tyler,Home and lifestyle,71.0,1.0,2022-08-12,1900-01-01 17:15:00,Credit card,5.0,0.48,71.0,34.08,East Texas
7153,7154,WALM089,Southlake,Fashion accessories,17.0,2.0,2021-01-11,1900-01-01 20:49:00,Credit card,4.0,0.33,34.0,11.22,DFW Metroplex
7154,7155,WALM046,Temple,Home and lifestyle,46.0,3.0,2020-11-18,1900-01-01 15:43:00,Credit card,3.0,0.48,138.0,66.24,Central Texas
7155,7156,WALM084,Schertz,Fashion accessories,79.0,1.0,2022-01-11,1900-01-01 19:11:00,Credit card,5.0,0.33,79.0,26.07,Central Texas
7156,7157,WALM089,Southlake,Home and lifestyle,49.0,1.0,2023-01-11,1900-01-01 19:47:00,Credit card,4.0,0.33,49.0,16.17,DFW Metroplex
7157,7158,WALM054,Sherman,Fashion accessories,30.0,2.0,2021-12-21,1900-01-01 15:11:00,Credit card,4.0,0.21,60.0,12.6,DFW Metroplex
7158,7159,WALM075,San Marcos,Home and lifestyle,43.0,3.0,2020-11-18,1900-01-01 15:49:00,Credit card,7.0,0.33,129.0,42.57,Central Texas
7159,7160,WALM056,Rowlett,Fashion accessories,66.0,1.0,2022-12-19,1900-01-01 16:45:00,Credit card,5.0,0.33,66.0,21.78,DFW Metroplex
7160,7161,WALM009,Plano,Home and lifestyle,56.0,2.0,2023-03-11,1900-01-01 17:41:00,Credit card,5.0,0.48,112.0,53.76,DFW Metroplex
7161,7162,WALM086,Rosenberg,Fashion accessories,67.0,2.0,2022-12-12,1900-01-01 19:28:00,Credit card,5.0,0.33,134.0,44.22,Greater Houston
7162,7163,WALM084,Schertz,Home and lifestyle,80.0,3.0,2022-12-31,1900-01-01 17:00:00,Credit card,3.0,0.33,240.0,79.2,Central Texas
7163,7164,WALM055,Waxahachie,Fashion accessories,53.0,2.0,2022-12-24,1900-01-01 19:40:00,Credit card,3.0,0.33,106.0,34.98,DFW Metroplex
7164,7165,WALM073,Seguin,Home and lifestyle,16.0,1.0,2021-11-24,1900-01-01 17:38:00,Credit card,3.0,0.33,16.0,5.28,Central Texas
7165,7166,WALM074,Weslaco,Fashion accessories,50.0,1.0,2021-03-12,1900-01-01 17:32:00,Credit card,7.0,0.33,50.0,16.5,South Texas
7166,7167,WALM056,Rowlett,Home and lifestyle,54.0,2.0,2022-09-12,1900-01-01 18:51:00,Credit card,7.0,0.33,108.0,35.64,DFW Metroplex
7167,7168,WALM058,Port Arthur,Fashion accessories,65.0,2.0,2021-08-11,1900-01-01 19:36:00,Credit card,7.0,0.33,130.0,42.9,Greater Houston
7168,7169,WALM084,Schertz,Home and lifestyle,75.0,1.0,2022-10-12,1900-01-01 19:20:00,Credit card,6.0,0.33,75.0,24.75,Central Texas
7169,7170,WALM046,Temple,Fashion accessories,72.0,2.0,2022-06-12,1900-01-01 20:53:00,Credit card,4.0,0.48,144.0,69.12,Central Texas
7170,7171,WALM032,Tyler,Home and lifestyle,38.0,1.0,2021-12-18,1900-01-01 20:49:00,Credit card,4.0,0.48,38.0,18.24,East Texas
7171,7172,WALM087,Waxahachie,Fashion accessories,50.0,2.0,2020-12-14,1900-01-01 20:30:00,Credit card,7.0,0.33,100.0,33.0,DFW Metroplex
7172,7173,WALM003,San Antonio,Home and lifestyle,37.0,2.0,2022-11-27,1900-01-01 16:57:00,Credit card,6.0,0.48,74.0,35.52,Central Texas
7173,7174,WALM029,Round Rock,Fashion accessories,23.0,1.0,2020-12-11,1900-01-01 20:13:00,Credit card,6.0,0.48,23.0,11.04,Central Texas
7174,7175,WALM032,Tyler,Home and lifestyle,52.0,2.0,2020-12-19,1900-01-01 16:13:00,Credit card,6.0,0.48,104.0,49.92,East Texas
7175,7176,WALM035,San Angelo,Fashion accessories,69.0,2.0,2022-11-18,1900-01-01 17:59:00,Credit card,3.0,0.48,138.0,66.24,West Texas
7176,7177,WALM055,Waxahachie,Home and lifestyle,38.0,2.0,2020-01-11,1900-01-01 20:10:00,Credit card,5.0,0.33,76.0,25.08,DFW Metroplex
7177,7178,WALM030,Richardson,Fashion accessories,48.0,1.0,2021-05-12,1900-01-01 19:02:00,Credit card,7.0,0.48,48.0,23.04,DFW Metroplex
7178,7179,WALM082,Weslaco,Home and lifestyle,17.0,1.0,2022-12-30,1900-01-01 16:51:00,Credit card,3.0,0.33,17.0,5.61,South Texas
7179,7180,WALM058,Port Arthur,Fashion accessories,40.0,1.0,2021-05-12,1900-01-01 15:24:00,Credit card,6.0,0.33,40.0,13.2,Greater Houston
7180,7181,WALM086,Rosenberg,Home and lifestyle,42.0,2.0,2021-11-27,1900-01-01 17:06:00,Credit card,7.0,0.33,84.0,27.72,Greater Houston
7181,7182,WALM099,Weatherford,Fashion accessories,70.0,3.0,2022-12-28,1900-01-01 15:12:00,Credit card,3.0,0.18,210.0,37.8,DFW Metroplex
7182,7183,WALM055,Waxahachie,Home and lifestyle,22.0,2.0,2020-11-22,1900-01-01 20:23:00,Credit card,6.0,0.33,44.0,14.52,DFW Metroplex
7183,7184,WALM003,San Antonio,Fashion accessories,78.0,1.0,2023-11-14,1900-01-01 19:43:00,Credit card,7.0,0.48,78.0,37.44,Central Texas
7184,7185,WALM046,Temple,Home and lifestyle,70.0,2.0,2021-12-16,1900-01-01 16:41:00,Credit card,7.0,0.48,140.0,67.2,Central Texas
7185,7186,WALM058,Port Arthur,Fashion accessories,21.0,2.0,2022-12-16,1900-01-01 20:09:00,Credit card,6.0,0.33,42.0,13.86,Greater Houston
7186,7187,WALM075,San Marcos,Home and lifestyle,75.0,2.0,2020-11-26,1900-01-01 15:21:00,Credit card,3.0,0.33,150.0,49.5,Central Texas
7187,7188,WALM055,Waxahachie,Fashion accessories,77.0,1.0,2021-11-13,1900-01-01 20:05:00,Credit card,4.0,0.33,77.0,25.41,DFW Metroplex
7188,7189,WALM025,Waco,Home and lifestyle,72.0,1.0,2023-12-16,1900-01-01 15:03:00,Credit card,7.0,0.48,72.0,34.56,Central Texas
7189,7190,WALM099,Weatherford,Fashion accessories,47.0,3.0,2021-12-22,1900-01-01 19:53:00,Credit card,6.0,0.18,141.0,25.38,DFW Metroplex
7190,7191,WALM055,Waxahachie,Home and lifestyle,76.0,2.0,2020-12-17,1900-01-01 18:12:00,Credit card,4.0,0.33,152.0,50.16,DFW Metroplex
7191,7192,WALM050,Victoria,Fashion accessories,71.0,3.0,2023-08-11,1900-01-01 16:17:00,Ewallet,6.0,0.48,213.0,102.24,Central Texas
7192,7193,WALM073,Seguin,Home and lifestyle,81.0,1.0,2020-02-11,1900-01-01 20:40:00,Credit card,7.0,0.33,81.0,26.73,Central Texas
7193,7194,WALM035,San Angelo,Fashion accessories,82.0,2.0,2023-06-12,1900-01-01 19:38:00,Credit card,4.0,0.48,164.0,78.72,West Texas
7194,7195,WALM025,Waco,Home and lifestyle,85.0,2.0,2022-12-22,1900-01-01 15:07:00,Credit card,6.0,0.48,170.0,81.6,Central Texas
7195,7196,WALM038,Sugar Land,Fashion accessories,54.0,2.0,2021-02-12,1900-01-01 15:27:00,Credit card,6.0,0.48,108.0,51.84,Central Texas
7196,7197,WALM069,Rockwall,Home and lifestyle,70.0,1.0,2022-11-18,1900-01-01 20:02:00,Credit card,3.0,0.33,70.0,23.1,DFW Metroplex
7197,7198,WALM087,Waxahachie,Fashion accessories,48.0,1.0,2021-11-12,1900-01-01 17:47:00,Credit card,5.0,0.33,48.0,15.84,DFW Metroplex
7198,7199,WALM065,Texas City,Home and lifestyle,84.0,3.0,2022-11-29,1900-01-01 18:46:00,Credit card,4.0,0.33,252.0,83.16,Greater Houston
7199,7200,WALM099,Weatherford,Fashion accessories,30.0,3.0,2023-11-20,1900-01-01 18:49:00,Credit card,3.0,0.18,90.0,16.2,DFW Metroplex
7200,7201,WALM089,Southlake,Home and lifestyle,37.0,2.0,2021-04-12,1900-01-01 18:05:00,Credit card,3.0,0.33,74.0,24.42,DFW Metroplex
7201,7202,WALM073,Seguin,Fashion accessories,54.0,3.0,2023-12-20,1900-01-01 17:06:00,Credit card,4.0,0.33,162.0,53.46,Central Texas
7202,7203,WALM099,Weatherford,Home and lifestyle,41.0,3.0,2020-12-27,1900-01-01 18:51:00,Credit card,3.0,0.18,123.0,22.14,DFW Metroplex
7203,7204,WALM058,Port Arthur,Fashion accessories,24.0,3.0,2021-03-11,1900-01-01 20:21:00,Credit card,6.0,0.33,72.0,23.76,Greater Houston
7204,7205,WALM084,Schertz,Home and lifestyle,37.0,3.0,2020-11-11,1900-01-01 17:04:00,Credit card,6.0,0.33,111.0,36.63,Central Texas
7205,7206,WALM082,Weslaco,Fashion accessories,63.0,3.0,2023-11-21,1900-01-01 16:47:00,Credit card,3.0,0.33,189.0,62.37,South Texas
7206,7207,WALM029,Round Rock,Home and lifestyle,30.0,2.0,2023-12-13,1900-01-01 15:09:00,Credit card,6.0,0.48,60.0,28.8,Central Texas
7207,7208,WALM032,Tyler,Fashion accessories,76.0,1.0,2022-06-12,1900-01-01 20:31:00,Credit card,7.0,0.48,76.0,36.48,East Texas
7208,7209,WALM030,Richardson,Home and lifestyle,61.0,1.0,2020-11-12,1900-01-01 18:28:00,Credit card,7.0,0.48,61.0,29.28,DFW Metroplex
7209,7210,WALM003,San Antonio,Fashion accessories,81.0,3.0,2022-03-12,1900-01-01 20:51:00,Credit card,5.0,0.48,243.0,116.64,Central Texas
7210,7211,WALM035,San Angelo,Home and lifestyle,38.0,3.0,2020-11-17,1900-01-01 18:31:00,Credit card,7.0,0.48,114.0,54.72,West Texas
7211,7212,WALM025,Waco,Fashion accessories,42.0,1.0,2021-11-21,1900-01-01 18:35:00,Credit card,7.0,0.48,42.0,20.16,Central Texas
7212,7213,WALM082,Weslaco,Home and lifestyle,24.0,3.0,2021-09-11,1900-01-01 18:59:00,Credit card,3.0,0.33,72.0,23.76,South Texas
7213,7214,WALM038,Sugar Land,Fashion accessories,26.0,3.0,2020-10-12,1900-01-01 19:38:00,Credit card,7.0,0.48,78.0,37.44,Central Texas
7214,7215,WALM058,Port Arthur,Home and lifestyle,77.0,2.0,2023-11-28,1900-01-01 16:18:00,Credit card,3.0,0.33,154.0,50.82,Greater Houston
7215,7216,WALM082,Weslaco,Fashion accessories,48.0,1.0,2020-05-11,1900-01-01 17:24:00,Credit card,7.0,0.33,48.0,15.84,South Texas
7216,7217,WALM074,Weslaco,Home and lifestyle,55.0,3.0,2023-12-26,1900-01-01 15:32:00,Credit card,6.0,0.33,165.0,54.45,South Texas
7217,7218,WALM038,Sugar Land,Fashion accessories,58.0,2.0,2023-02-11,1900-01-01 20:29:00,Credit card,6.0,0.48,116.0,55.68,Central Texas
7218,7219,WALM055,Waxahachie,Home and lifestyle,46.0,2.0,2021-06-11,1900-01-01 17:23:00,Credit card,6.0,0.33,92.0,30.36,DFW Metroplex
7219,7220,WALM089,Southlake,Fashion accessories,74.0,2.0,2023-11-12,1900-01-01 17:14:00,Credit card,7.0,0.33,148.0,48.84,DFW Metroplex
7220,7221,WALM029,Round Rock,Home and lifestyle,73.0,3.0,2020-11-23,1900-01-01 18:06:00,Credit card,5.0,0.48,219.0,105.12,Central Texas
7221,7222,WALM035,San Angelo,Fashion accessories,44.0,2.0,2023-03-11,1900-01-01 17:17:00,Credit card,7.0,0.48,88.0,42.24,West Texas
7222,7223,WALM084,Schertz,Home and lifestyle,55.0,1.0,2022-11-13,1900-01-01 20:51:00,Credit card,7.0,0.33,55.0,18.15,Central Texas
7223,7224,WALM054,Sherman,Fashion accessories,53.0,3.0,2020-01-12,1900-01-01 17:31:00,Credit card,6.0,0.21,159.0,33.39,DFW Metroplex
7224,7225,WALM074,Weslaco,Home and lifestyle,68.0,3.0,2023-06-11,1900-01-01 16:58:00,Credit card,4.0,0.33,204.0,67.32,South Texas
7225,7226,WALM099,Weatherford,Fashion accessories,82.0,2.0,2023-12-26,1900-01-01 15:06:00,Credit card,4.0,0.18,164.0,29.52,DFW Metroplex
7226,7227,WALM050,Victoria,Home and lifestyle,84.0,1.0,2020-01-11,1900-01-01 20:45:00,Ewallet,3.0,0.48,84.0,40.32,Central Texas
7227,7228,WALM046,Temple,Fashion accessories,85.0,2.0,2022-12-12,1900-01-01 15:40:00,Credit card,7.0,0.48,170.0,81.6,Central Texas
7228,7229,WALM025,Waco,Home and lifestyle,69.0,3.0,2023-12-17,1900-01-01 20:22:00,Credit card,7.0,0.48,207.0,99.36,Central Texas
7229,7230,WALM074,Weslaco,Fashion accessories,48.0,2.0,2020-11-15,1900-01-01 18:01:00,Credit card,4.0,0.33,96.0,31.68,South Texas
7230,7231,WALM009,Plano,Home and lifestyle,70.0,1.0,2020-11-27,1900-01-01 15:21:00,Credit card,7.0,0.48,70.0,33.6,DFW Metroplex
7231,7232,WALM069,Rockwall,Fashion accessories,71.0,3.0,2023-12-25,1900-01-01 19:20:00,Credit card,3.0,0.33,213.0,70.29,DFW Metroplex
7232,7233,WALM055,Waxahachie,Home and lifestyle,61.0,2.0,2022-11-21,1900-01-01 16:13:00,Credit card,4.0,0.33,122.0,40.26,DFW Metroplex
7233,7234,WALM084,Schertz,Fashion accessories,54.0,1.0,2020-09-11,1900-01-01 19:49:00,Credit card,4.0,0.33,54.0,17.82,Central Texas
7234,7235,WALM086,Rosenberg,Home and lifestyle,32.0,1.0,2020-12-23,1900-01-01 19:35:00,Credit card,6.0,0.33,32.0,10.56,Greater Houston
7235,7236,WALM073,Seguin,Fashion accessories,40.0,1.0,2023-12-25,1900-01-01 20:31:00,Credit card,3.0,0.33,40.0,13.2,Central Texas
7236,7237,WALM056,Rowlett,Home and lifestyle,27.0,1.0,2023-11-28,1900-01-01 16:48:00,Credit card,4.0,0.33,27.0,8.91,DFW Metroplex
7237,7238,WALM074,Weslaco,Fashion accessories,37.0,2.0,2021-12-27,1900-01-01 20:01:00,Credit card,6.0,0.33,74.0,24.42,South Texas
7238,7239,WALM089,Southlake,Home and lifestyle,22.0,2.0,2022-03-11,1900-01-01 18:32:00,Credit card,6.0,0.33,44.0,14.52,DFW Metroplex
7239,7240,WALM082,Weslaco,Fashion accessories,55.0,3.0,2023-12-30,1900-01-01 20:24:00,Credit card,6.0,0.33,165.0,54.45,South Texas
7240,7241,WALM089,Southlake,Home and lifestyle,29.0,2.0,2021-11-28,1900-01-01 17:53:00,Credit card,5.0,0.33,58.0,19.14,DFW Metroplex
7241,7242,WALM055,Waxahachie,Fashion accessories,30.0,3.0,2023-12-16,1900-01-01 15:41:00,Credit card,5.0,0.33,90.0,29.7,DFW Metroplex
7242,7243,WALM058,Port Arthur,Home and lifestyle,19.0,2.0,2021-12-20,1900-01-01 16:08:00,Credit card,4.0,0.33,38.0,12.54,Greater Houston
7243,7244,WALM030,Richardson,Fashion accessories,29.0,1.0,2022-12-23,1900-01-01 17:52:00,Credit card,3.0,0.48,29.0,13.92,DFW Metroplex
7244,7245,WALM089,Southlake,Home and lifestyle,79.0,2.0,2020-03-11,1900-01-01 19:23:00,Credit card,6.0,0.33,158.0,52.14,DFW Metroplex
7245,7246,WALM055,Waxahachie,Fashion accessories,85.0,2.0,2022-03-11,1900-01-01 20:02:00,Credit card,6.0,0.33,170.0,56.1,DFW Metroplex
7246,7247,WALM025,Waco,Home and lifestyle,63.0,1.0,2023-12-14,1900-01-01 17:35:00,Credit card,7.0,0.48,63.0,30.24,Central Texas
7247,7248,WALM056,Rowlett,Fashion accessories,57.0,1.0,2022-12-17,1900-01-01 18:44:00,Credit card,6.0,0.33,57.0,18.81,DFW Metroplex
7248,7249,WALM025,Waco,Home and lifestyle,41.0,1.0,2020-01-12,1900-01-01 20:35:00,Credit card,7.0,0.48,41.0,19.68,Central Texas
7249,7250,WALM074,Weslaco,Fashion accessories,50.0,3.0,2023-12-12,1900-01-01 15:53:00,Credit card,5.0,0.33,150.0,49.5,South Texas
7250,7251,WALM099,Weatherford,Home and lifestyle,19.0,1.0,2022-11-11,1900-01-01 15:10:00,Credit card,3.0,0.18,19.0,3.42,DFW Metroplex
7251,7252,WALM086,Rosenberg,Fashion accessories,33.0,1.0,2020-11-21,1900-01-01 18:21:00,Credit card,7.0,0.33,33.0,10.89,Greater Houston
7252,7253,WALM058,Port Arthur,Home and lifestyle,82.0,2.0,2022-12-11,1900-01-01 15:41:00,Credit card,3.0,0.33,164.0,54.12,Greater Houston
7253,7254,WALM054,Sherman,Fashion accessories,26.0,1.0,2022-11-27,1900-01-01 17:43:00,Credit card,5.0,0.21,26.0,5.46,DFW Metroplex
7254,7255,WALM054,Sherman,Home and lifestyle,52.0,3.0,2021-11-14,1900-01-01 17:57:00,Credit card,6.0,0.21,156.0,32.76,DFW Metroplex
7255,7256,WALM099,Weatherford,Fashion accessories,34.0,3.0,2023-12-12,1900-01-01 20:33:00,Credit card,4.0,0.18,102.0,18.36,DFW Metroplex
7256,7257,WALM029,Round Rock,Home and lifestyle,55.0,1.0,2022-07-12,1900-01-01 16:07:00,Credit card,5.0,0.48,55.0,26.4,Central Texas
7257,7258,WALM046,Temple,Fashion accessories,45.0,2.0,2022-11-27,1900-01-01 18:12:00,Credit card,4.0,0.48,90.0,43.2,Central Texas
7258,7259,WALM065,Texas City,Home and lifestyle,31.0,1.0,2020-12-31,1900-01-01 15:14:00,Credit card,6.0,0.33,31.0,10.23,Greater Houston
7259,7260,WALM084,Schertz,Fashion accessories,52.0,2.0,2022-09-11,1900-01-01 17:19:00,Credit card,7.0,0.33,104.0,34.32,Central Texas
7260,7261,WALM050,Victoria,Home and lifestyle,20.0,3.0,2021-11-20,1900-01-01 17:37:00,Ewallet,4.0,0.48,60.0,28.8,Central Texas
7261,7262,WALM056,Rowlett,Fashion accessories,62.0,2.0,2021-05-12,1900-01-01 18:35:00,Credit card,6.0,0.33,124.0,40.92,DFW Metroplex
7262,7263,WALM087,Waxahachie,Home and lifestyle,70.0,1.0,2021-11-12,1900-01-01 20:34:00,Credit card,4.0,0.33,70.0,23.1,DFW Metroplex
7263,7264,WALM087,Waxahachie,Fashion accessories,82.0,3.0,2021-11-24,1900-01-01 15:22:00,Credit card,5.0,0.33,246.0,81.18,DFW Metroplex
7264,7265,WALM003,San Antonio,Home and lifestyle,28.0,1.0,2023-05-12,1900-01-01 15:04:00,Credit card,3.0,0.48,28.0,13.44,Central Texas
7265,7266,WALM030,Richardson,Fashion accessories,77.0,3.0,2021-10-11,1900-01-01 15:42:00,Credit card,6.0,0.48,231.0,110.88,DFW Metroplex
7266,7267,WALM065,Texas City,Home and lifestyle,85.0,1.0,2021-12-16,1900-01-01 20:15:00,Credit card,6.0,0.33,85.0,28.05,Greater Houston
7267,7268,WALM073,Seguin,Fashion accessories,42.0,1.0,2022-03-12,1900-01-01 17:41:00,Credit card,6.0,0.33,42.0,13.86,Central Texas
7268,7269,WALM056,Rowlett,Home and lifestyle,42.0,1.0,2020-11-25,1900-01-01 20:48:00,Credit card,5.0,0.33,42.0,13.86,DFW Metroplex
7269,7270,WALM074,Weslaco,Fashion accessories,53.0,2.0,2022-12-23,1900-01-01 20:16:00,Credit card,5.0,0.33,106.0,34.98,South Texas
7270,7271,WALM065,Texas City,Home and lifestyle,81.0,3.0,2021-10-11,1900-01-01 15:20:00,Credit card,3.0,0.33,243.0,80.19,Greater Houston
7271,7272,WALM038,Sugar Land,Fashion accessories,68.0,3.0,2021-02-12,1900-01-01 18:48:00,Credit card,7.0,0.48,204.0,97.92,Central Texas
